year,year_approval_count,drug_name,active_ingredient,approval_date,approved_use,drug_link,press_release,drug_trials_snapshot
2015,4,Ibrance,palbociclib,2015-02-03,To treat advanced (metastatic) breast cancerPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207103&DrugName=IBRANCE&ActiveIngred=PALBOCICLIB&SponsorApplicant=PFIZER%20INC&ProductMktStatus=1&goto=Search.Label_ApprovalHistory,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm432871.htm,
2015,5,Lenvima,lenvatinib,2015-02-13,"To treat patients with progressive, differentiated thyroid cancer (DTC) whose disease progressed despite receiving radioactive iodine therapy (radioactive iodine refractory disease).Press ReleaseDrug Trials Snapshot",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206947&DrugName=LENVIMA&ActiveIngred=LENVATINIB&SponsorApplicant=EISAI%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm434288.htm,
2015,6,Farydak,panobinostat,2015-02-23,To treat patients with multiple myelomaPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=205353&DrugName=FARYDAK&ActiveIngred=PANOBINOSTAT&SponsorApplicant=NOVARTIS%20PHARMS%20CORP&ProductMktStatus=1&goto=Search.Label_ApprovalHistory,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm435296.htm,
2015,7,Avycaz,ceftazidime-avibactam,2015-02-25,"To treat adults with complicated intra-abdominal infections (cIAI), in combination with metronidazole, and complicated urinary tract infections (cUTI), including kidney infections (pyelonephritis), who have limited or no alternative treatment options. Press ReleaseDrug Trials Snaphot (cIAI) Drug Trials Snapshot (cUTI)",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206494&DrugName=AVYCAZ&ActiveIngred=CEFTAZIDIME%3BAVIBACTAM&SponsorApplicant=CEREXA&ProductMktStatus=1&goto=Search.Label_ApprovalHistory,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm435629.htm,
2015,8,Cresembacapsuleinjection,isavuconazonium sulfate,2015-03-06,"To treat adults with invasive aspergillosis and invasive mucormycosis, rare but serious infectionsPress Release Drug Trials Snapshot (aspergillosis)Drug Trials Snapshot (mucormycosis)",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207500&DrugName=CRESEMBA&ActiveIngred=ISAVUCONAZONIUM%20SULFATE&SponsorApplicant=ASTELLAS&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm437106.htm,
2015,9,Unituxin,dinutuximab,2015-03-10,To treat pediatric patients with high-risk neuroblastomaPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125516&DrugName=UNITUXIN&ActiveIngred=DINUTUXIMAB&SponsorApplicant=UNITED%20THERAP&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm437460.htm,
2015,10,Cholbam,cholic acid,2015-03-17,"To treat pediatric and adult patients with bile acid synthesis disorders due to single enzyme defects, and for patients with peroxisomal disordersPress ReleaseDrug Trials Snapshot (bile acid synthesis disorders)Drug Trials Snapshot (peroxisomal disorders)",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=205750&DrugName=CHOLBAM&ActiveIngred=CHOLIC%20ACID&SponsorApplicant=ASKLEPION%20PHARMACEUTICALS%20LLC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm438572.htm,
2015,11,Corlanor,ivabradine,2015-04-15,To reduce hospitalization from worsening heart failure.Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206143&DrugName=CORLANOR&ActiveIngred=IVABRADINE%20HYDROCHLORIDE&SponsorApplicant=AMGEN%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm442978.htm,
2015,12,Kybella,deoxycholic acid,2015-04-29,"To treat adults with moderate-to-severe fat below the chin, known as submental fatPress ReleaseDrug Trials Snapshot",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206333&DrugName=KYBELLA&ActiveIngred=DEOXYCHOLIC%20ACID&SponsorApplicant=KYTHERA%20BIOPHARMA%20INC&ProductMktStatus=1&goto=Search.Label_ApprovalHistory,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm444978.htm,
2015,13,Viberzi,eluxadoline,2015-05-27,To treat irritable bowel syndrome with diarrhea (IBS-D) in adult men and women. Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206940&DrugName=VIBERZI&ActiveIngred=ELUXADOLINE&SponsorApplicant=FURIEX%20PHARMA%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm448328.htm,
2015,14,Kengreal,canegrelor,2015-06-22,To prevent the formation of harmful blood clots in the coronary arteries for adult patients undergoing percutaneous coronary intervention Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=204958&DrugName=KENGREAL&ActiveIngred=CANGRELOR&SponsorApplicant=MEDICINES%20CO&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm452172.htm,
2015,15,Orkambi,lumacaftor 200 mg/ivacaftor 125 mg,2015-07-02,To treat cystic fibrosisPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206038&DrugName=ORKAMBI&ActiveIngred=LUMACAFTOR%2FIVACAFTOR&SponsorApplicant=VERTEX%20PHARMS%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm453565.htm,
2015,16,Entresto,sacubitril/valsartan,2015-07-07,To treat heart failurePress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207620&DrugName=ENTRESTO&ActiveIngred=SACUBITRIL%3BVALSARTAN&SponsorApplicant=NOVARTIS%20PHARMS%20CORP&ProductMktStatus=1&goto=Search.Label_ApprovalHistory,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm453845.htm,
2015,17,Rexulti,brexpiprazole,2015-07-10,To treat schizophrenia and as an add on to an antidepressant to treat major depressive disorderPress Release Drug Trials Snapshot (treatment of major depressive disorder)Drug Trials Snapshot (treatment of schizophrenia),https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=205422&DrugName=REXULTI&ActiveIngred=BREXPIPRAZOLE&SponsorApplicant=OTSUKA%20PHARM%20CO%20LTD&ProductMktStatus=1&goto=Search.Label_ApprovalHistory,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm454647.htm,
2015,18,Praluent,alirocumab,2015-07-24,To treat certain patients with high cholesterolPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125559&DrugName=PRALUENT&ActiveIngred=ALIROCUMAB&SponsorApplicant=SANOFI%20AVENTIS&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm455883.htm,
2015,19,Odomzo,sonidegib,2015-07-24,"To treat patients with locally advanced basal cell carcinoma that has recurred following surgery or radiation therapy, or who are not candidates for surgery or radiation therapy.Press ReleaseDrug Trials Snapshot",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=205266&DrugName=ODOMZO&ActiveIngred=SONIDEGIB&SponsorApplicant=NOVARTIS%20PHARMS%20CORP&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm455862.htm,
2015,20,Daklinza,daclatasvir,2015-07-24,To treat chronic hepatitis C virus (HCV) genotype 3 infectionsPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206843&DrugName=DAKLINZA&ActiveIngred=DACLATASVIR&SponsorApplicant=BRISTOL%20MYERS%20SQUIBB&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm455888.htm,
2015,21,Addyi,flibanserin,2015-08-18,"To treat acquired, generalized hypoactive sexual desire disorder (HSDD) in premenopausal womenPress ReleaseDrug Trials Snapshot",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=022526&DrugName=ADDYI&ActiveIngred=FLIBANSERIN&SponsorApplicant=SPROUT%20PHARMACEUTICALS%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm458734.htm,
2015,22,Repatha,evolocumab,2015-08-27,To treat certain patients with high cholesterolPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125522&DrugName=REPATHA&ActiveIngred=EVOLOCUMAB&SponsorApplicant=AMGEN%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm460082.htm,
2015,23,Varubi,rolapitant,2015-09-02,To prevent delayed phase chemotherapy-induced nausea and vomiting (emesis)Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206500&DrugName=VARUBI&ActiveIngred=ROLAPITANT&SponsorApplicant=TESARO%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm460838.htm,
2015,24,Xuriden,uridine triacetate,2015-09-04,To treat patients with hereditary orotic aciduriaPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208169&DrugName=XURIDEN&ActiveIngred=URIDINE%20TRIACETATE&SponsorApplicant=WELLSTAT%20THERAP&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm457867.htm,
2015,25,Vraylar,cariprazine,2015-09-17,To treat schizophrenia and bipolar disorder in adultsPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=204370&DrugName=VRAYLAR&ActiveIngred=CARIPRAZINE&SponsorApplicant=FOREST%20LABS%20LLC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm463103.htm,
2015,26,Lonsurf,trifluridine and tipiracil,2015-09-22,To treat patients with an advanced form of colorectal cancer who are no longer responding to other therapiesPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207981&DrugName=LONSURF&ActiveIngred=TRIFLURIDINE%3BTIPIRACIL&SponsorApplicant=TAIHO%20ONCOLOGY%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm463650.htm,
2015,27,Tresiba,insulin degludec injection,2015-09-25,To improve blood sugar (glucose) control in adults with diabetes mellitusPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=203314&DrugName=TRESIBA&ActiveIngred=INSULIN%20DEGLUDEC&SponsorApplicant=NOVO%20NORDISK%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm464321.htm,
2015,28,Aristada,aripiprazole lauroxil,2015-10-06,To treat adults with schizophreniaPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207533&DrugName=ARISTADA&ActiveIngred=ARIPIPRAZOLE%20LAUROXIL&SponsorApplicant=ALKERMES&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm465801.htm,
2015,29,Praxbind,idarucizumab,2015-10-16,For use in patients who are taking the anticoagulant Pradaxa (dabigatran) during emergency situations when there is a need to reverse Pradaxa’s blood-thinning effects. Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=761025&DrugName=PRAXBIND&ActiveIngred=IDARUCIZUMAB&SponsorApplicant=BOEHRINGER%20INGELHEIM&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm467300.htm,
2015,30,Veltassa,patiromer for oral suspension,2015-10-21,"To treat hyperkalemia, a serious condition in which the amount of potassium in the blood is too high.Press ReleaseDrug Trials Snapshot",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=205739&DrugName=VELTASSA&ActiveIngred=PATIROMER%20SORBITEX%20CALCIUM&SponsorApplicant=RELYPSA%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm468546.htm,
2015,31,Yondelis,trabectedin,2015-10-23,To treat specific soft tissue sarcomas (STS) – liposarcoma and leiomyosarcoma – that cannot be removed by surgery (unresectable) or is advanced (metastatic). Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207953&DrugName=YONDELIS&ActiveIngred=TRABECTEDIN&SponsorApplicant=JANSSEN%20PRODS&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm468832.htm,
2015,32,Strensiq,asfotase alfa,2015-10-23,"To treat perinatal, infantile and juvenile-onset hypophosphatasia (HPP). Press ReleaseDrug Trials Snapshot",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125513&DrugName=STRENSIQ&ActiveIngred=ASFOTASE%20ALFA&SponsorApplicant=ALEXION%20PHARM&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm468836.htm,
2015,33,Nucala,mepolizumab,2015-11-04,For use with other asthma medicines for the maintenance treatment of asthma in patients age 12 years and older.Press Release,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125526&DrugName=NUCALA&ActiveIngred=MEPOLIZUMAB&SponsorApplicant=GLAXOSMITHKLINE%20LLC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm471031.htm,
2015,34,Genvoya,"a fixed-dose combination tablet containing elvitegravir, cobicistat, emtricitabine, and tenofovir alafenamide",2015-11-05,For use as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients 12 years of age and olderPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207561&DrugName=GENVOYA&ActiveIngred=ELVITEGRAVIR%3BCOBICISTAT%3BEMTRICITABINE%3BTENOFOVIR%20ALAFENAMIDE&SponsorApplicant=GILEAD%20SCIENCES%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm471300.htm,
2015,35,Cotellic,cobimetinib,2015-11-10,"To be used in combination with vemurafenib to treat advanced melanoma that has spread to other parts of the body or can’t be removed by surgery, and that has a certain type of abnormal gene (BRAF V600E or V600K mutation)Press ReleaseDrug Trials Snapshot",https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=206192&DrugName=COTELLIC&ActiveIngred=COBIMETINIB&SponsorApplicant=GENENTECH%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm471934.htm,
2015,36,Tagrisso,osimertinib,2015-11-13,To treat certain patients with non-small cell lung cancerPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208065&DrugName=TAGRISSO&ActiveIngred=OSIMERTINIB&SponsorApplicant=ASTRAZENECA%20PHARMS&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm472525.htm,
2015,37,Darzalex,daratumumab,2015-11-16,To treat patients with multiple myeloma who have received at least three prior treatments.Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=761036&DrugName=DARZALEX&ActiveIngred=DARATUMUMAB&SponsorApplicant=JANSSEN%20BIOTECH&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm472875.htm,
2015,38,Ninlaro,ixazomib,2015-11-20,To treat people with multiple myeloma who have received at least one prior therapyPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208462&DrugName=NINLARO&ActiveIngred=IXAZOMIB%20CITRATE&SponsorApplicant=MILLENNIUM%20PHARMS&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm473771.htm,
2015,39,Portrazza,necitumumab,2015-11-24,To treat patients with advanced (metastatic) squamous non-small cell lung cancer (NSCLC) who have not previously received medication specifically for treating their advanced lung cancerPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125547&DrugName=PORTRAZZA&ActiveIngred=NECITUMUMAB&SponsorApplicant=ELI%20LILLY%20CO&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm474131.htm,
2015,40,Empliciti,elotuzumab,2015-11-30,To treat people with multiple myeloma who have received one to three prior medicationsPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=761035&DrugName=EMPLICITI&ActiveIngred=ELOTUZUMAB&SponsorApplicant=BRISTOL%20MYERS%20SQUIBB&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm474684.htm,
2015,41,Kanuma,sebelipase alfa,2015-12-08,To treat patients with a rare disease known as lysosomal acid lipase (LAL) deficiencyPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125561&DrugName=KANUMA&ActiveIngred=SEBELIPASE%20ALFA&SponsorApplicant=ALEXION%20PHARM&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm476013.htm,
2015,42,Alecensa,alectinib,2015-12-11,To treat ALK-positive lung cancerPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=125561&DrugName=KANUMA&ActiveIngred=SEBELIPASE%20ALFA&SponsorApplicant=ALEXION%20PHARM&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm476926.htm,
2015,43,Bridion,sugammadex,2015-12-15,To reverse effects of neuromuscular blocking drugs used during surgeryPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=022225&DrugName=BRIDION&ActiveIngred=SUGAMMADEX&SponsorApplicant=ORGANON%20USA%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm477512.htm,
2015,44,Uptravi,selexipag,2015-12-22,To treat pulmonary arterial hypertensionPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207947&DrugName=UPTRAVI&ActiveIngred=SELEXIPAG&SponsorApplicant=ACTELION%20PHARMS%20LTD&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm478599.htm,
2015,45,Zurampic,lesinurad,2015-12-22,To treat high blood uric acid levels associated with goutPress ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052128/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=207988&DrugName=ZURAMPIC&ActiveIngred=LESINURAD&SponsorApplicant=ARDEA%20BIOSCIENCES%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052128/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm478791.htm,
2016,1,Zepatier,elbasvir and grazoprevir,2016-01-28,To treat patients with chronic hepatitis C virus (HCV) genotypes 1 and 4 infections in adult patients.Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=208261&DrugName=ZEPATIER&ActiveIngred=ELBASVIR%3BGRAZOPREVIR&SponsorApplicant=MERCK%20SHARP%20DOHME&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm483828.htm,
2016,2,Briviact,brivaracetam,2016-02-18,To treat partial onset seizures in patients age 16 years and older with epilepsy.Press ReleaseDrug Trials Snapshot,https://wayback.archive-it.org/7993/20161022052127/http://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.Set_Current_Drug&ApplNo=205836&DrugName=BRIVIACT&ActiveIngred=BRIVARACETAM&SponsorApplicant=UCB%20INC&ProductMktStatus=1&goto=Search.DrugDetails,https://wayback.archive-it.org//7993/20161022052127/http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm486827.htm,
